location,latitude,longitude,elevationMeters,bufferRadiusMeters,isHidden,trueCoordinates,comments,internal_wildtrax_id,internal_update_ts
17TNL85-3,45.620868,-79.862395,,,Visible,t,,475097, 2023-03-23 21:47:43
17TNL85-6,45.636916,-79.886051,,,Visible,t,,475098, 2023-03-23 21:47:43
17TNL98-1,45.891809,-79.775336,,,Visible,t,,331121, 2022-10-26 19:54:00
17TNL98-2,45.931758,-79.773232,,,Visible,t,,331753, 2022-10-30 05:15:27
17TNL98-3,45.924622,-79.804755,,,Visible,t,,331994, 2022-10-31 22:43:33
17TNL98-4,45.951334,-79.757445,,,Visible,t,,331992, 2022-10-31 22:43:28
17TNL98-5,45.940557,-79.775398,,,Visible,t,,331755, 2022-10-30 05:15:33
17TNL98-7,45.920618,-79.819645,,,Visible,t,,331754, 2022-10-30 05:15:32
17TNL98-9,45.927715,-79.788231,,,Visible,t,,331752, 2022-10-30 05:15:26
17TNM03-1,46.411299,-80.960355,,,Visible,t,,331310, 2022-10-27 16:09:32
17TNM03-2,46.399722,-80.985548,,,Visible,t,,331322, 2022-10-27 16:10:00
17TNM03-4,46.349776,-80.900667,,,Visible,t,,331309, 2022-10-27 16:09:32
17TNM03-5,46.344599,-80.920741,,,Visible,t,,331313, 2022-10-27 16:09:41
17TNM03-6,46.361965,-80.876595,,,Visible,t,,331327, 2022-10-27 16:10:09
17TNM03-7,46.382306,-80.886693,,,Visible,t,,331312, 2022-10-27 16:09:35
17TNM03-8,46.397568,-80.969041,,,Visible,t,,331328, 2022-10-27 16:10:12
17TNM03-9,46.364692,-80.969398,,,Visible,t,,331319, 2022-10-27 16:09:53
17TNM30-1,,,,,Visible,t,,475026, 2023-03-23 13:04:19
17TNM30-2,46.065318,-80.598752,,,Visible,t,,91043, 2021-09-16 13:19:15
17TNM30-3,46.061247,-80.595588,,,Visible,t,,91039, 2021-09-16 13:19:15
17TNM30-4,46.105542,-80.551141,,,Visible,t,,91037, 2021-09-16 13:19:15
17TNM30-6,46.078125,-80.598723,,,Visible,t,,91035, 2021-09-16 13:19:15
17TNM30-8,46.133828,-80.513175,,,Visible,t,,91034, 2021-09-16 13:19:15
17TNM30-9,46.119444,-80.494134,,,Visible,t,,331376, 2022-10-27 20:42:49
17TNM87-3,46.731341,-79.890866,,,Visible,t,,331641, 2022-10-30 04:39:11
17TNM97-A,46.758258,-79.673541,,,Visible,t,,475093, 2023-03-23 21:06:33
17TNM97-B,46.757195,-79.677596,,,Visible,t,,475088, 2023-03-23 21:04:42
17TNM97-C,46.759765,-79.671672,,,Visible,t,,475091, 2023-03-23 21:06:02
17TNM97-D,46.759765,-79.671672,,,Visible,t,,475092, 2023-03-23 21:06:10
17TNM99-1,46.903864,-79.749393,,,Visible,t,,331604, 2022-10-30 03:59:12
17TNM99-4,46.890641,-79.764889,,,Visible,t,,331617, 2022-10-30 03:59:44
17TNM99-7,46.942751,-79.797473,,,Visible,t,,331764, 2022-10-30 15:21:23
17TNP62-2,48.106210,-80.177843,,,Visible,t,,331172, 2022-10-26 20:48:00
17TNP62-3,48.107895,-80.168224,,,Visible,t,,331174, 2022-10-26 20:48:05
17TNP62-5,48.086463,-80.190713,,,Visible,t,,331175, 2022-10-26 20:48:06
17TNP84-3,48.270273,-79.863438,,,Visible,t,,331176, 2022-10-26 20:48:06
17TPK02-2,44.464630,-79.717659,,,Visible,t,,332203, 2022-11-01 19:37:06
17TPK02-5,44.468606,-79.714203,,,Visible,t,,332202, 2022-11-01 19:36:59
17TPK02-A,44.433356,-79.673676,,,Visible,t,,332204, 2022-11-01 19:37:10
17TPK24-3,44.677734,-79.391554,,,Visible,t,,238440, 2022-06-22 20:49:03
17TPK24-6,44.667352,-79.399763,,,Visible,t,,238442, 2022-06-22 20:49:07
17TPK24-7,44.669689,-79.393694,,,Visible,t,,238432, 2022-06-22 20:47:24
17TPK24-9,44.656094,-79.467613,,,Visible,t,,238437, 2022-06-22 20:48:25
17TPK24-A,44.655932,-79.424621,,,Visible,t,,238439, 2022-06-22 20:49:00
17TPK24-B,44.653644,-79.438304,,,Visible,t,,238435, 2022-06-22 20:48:22
17TPK24-C,44.660655,-79.443401,,,Visible,t,,238438, 2022-06-22 20:48:27
17TPK24-D,44.634574,-79.476073,,,Visible,t,,238446, 2022-06-22 20:49:35
17TPK24-E,44.683347,-79.438579,,,Visible,t,,238444, 2022-06-22 20:49:29
17TPK74-1,44.630553,-78.830634,,,Visible,t,,331348, 2022-10-27 19:41:14
17TPK74-2,44.633267,-78.806818,,,Visible,t,,331344, 2022-10-27 19:41:08
17TPK74-3,44.657499,-78.791286,,,Visible,t,,331350, 2022-10-27 19:41:17
17TPK74-4,44.636787,-78.769630,,,Visible,t,,331363, 2022-10-27 19:41:38
17TPK74-5,44.606471,-78.734195,,,Visible,t,,331349, 2022-10-27 19:41:16
17TPK74-6,44.621452,-78.791696,,,Visible,t,,331345, 2022-10-27 19:41:11
17TPK74-7,44.626183,-78.832764,,,Visible,t,,331353, 2022-10-27 19:41:22
17TPK74-8,44.675255,-78.847046,,,Visible,t,,331357, 2022-10-27 19:41:28
17TPK74-9,44.622070,-78.835715,,,Visible,t,,331351, 2022-10-27 19:41:19
17TPL07-3,45.791839,-79.698039,,,Visible,t,,475023, 2023-03-23 13:04:13
17TPL08-2,45.933868,-79.686115,,,Visible,t,,331137, 2022-10-26 19:54:59
17TPL08-3,45.947302,-79.657180,,,Visible,t,,331132, 2022-10-26 19:54:52
17TPL08-4,45.937541,-79.675296,,,Visible,t,,331134, 2022-10-26 19:54:52
17TPL08-5,45.937929,-79.606502,,,Visible,t,,331129, 2022-10-26 19:54:45
17TPL08-6,45.940511,-79.667510,,,Visible,t,,331130, 2022-10-26 19:54:45
17TPL08-7,,,,,Visible,t,,475266, 2023-03-27 19:47:27
17TPL08-8,45.942968,-79.659040,,,Visible,t,,331128, 2022-10-26 19:54:45
17TPL18-1,45.865432,-79.482406,,,Visible,t,,475129, 2023-03-26 15:33:47
17TPL18-2,45.887672,-79.494572,,,Visible,t,,475120, 2023-03-26 15:33:32
17TPL18-3,45.940098,-79.526193,,,Visible,t,,475096, 2023-03-23 21:21:01
17TPL18-5,45.927613,-79.571434,,,Visible,t,,475124, 2023-03-26 15:33:39
17TPL18-7,45.889817,-79.524495,,,Visible,t,,475126, 2023-03-26 15:33:40
17TPL18-8,45.886489,-79.577902,,,Visible,t,,475127, 2023-03-26 15:33:44
17TPL35-1,45.651832,-79.267179,,,Visible,t,,475202, 2023-03-27 15:48:28
17TPL35-2,45.660529,-79.212433,,,Visible,t,,475209, 2023-03-27 15:48:40
17TPL35-3,45.633693,-79.296952,,,Visible,t,,475196, 2023-03-27 15:48:15
17TPL35-4,45.639671,-79.329351,,,Visible,t,,475213, 2023-03-27 15:48:46
17TPL35-5,45.593675,-79.277842,,,Visible,t,,475217, 2023-03-27 15:48:52
17TPL35-7,45.649364,-79.205858,,,Visible,t,,475210, 2023-03-27 15:48:41
17TPL35-8,45.672107,-79.208007,,,Visible,t,,475215, 2023-03-27 15:48:50
17TPL35-9,45.641266,-79.286342,,,Visible,t,,475204, 2023-03-27 15:48:33
17TPM06-1,46.635900,-79.681946,,,Visible,t,,331857, 2022-10-30 19:16:04
17TPM06-3,46.610103,-79.649899,,,Visible,t,,331826, 2022-10-30 19:15:04
17TPM06-5,46.605043,-79.567538,,,Visible,t,,331241, 2022-10-27 14:32:46
17TPM11-2,46.135137,-79.464668,,,Visible,t,,331875, 2022-10-30 19:43:01
17TPM11-6,46.140736,-79.468138,,,Visible,t,,331876, 2022-10-30 19:43:02
17TPM11-7,46.154419,-79.465634,,,Visible,t,,331878, 2022-10-30 19:43:02
17TPM12-1,46.288045,-79.454312,,,Visible,t,,332184, 2022-11-01 18:47:16
17TPM12-2,46.290328,-79.446146,,,Visible,t,,332178, 2022-11-01 18:47:00
17TPM12-3,46.280611,-79.447031,,,Visible,t,,332183, 2022-11-01 18:47:15
17TPM12-4,46.276171,-79.445508,,,Visible,t,,332185, 2022-11-01 18:47:17
17TPM12-5,46.309063,-79.462564,,,Visible,t,,332188, 2022-11-01 18:47:23
17TPM12-6,46.292850,-79.455618,,,Visible,t,,332182, 2022-11-01 18:47:10
17TPM12-7,46.302946,-79.460801,,,Visible,t,,332186, 2022-11-01 18:47:17
17TPM12-8,46.299817,-79.451033,,,Visible,t,,332179, 2022-11-01 18:47:08
17TPM12-9,46.309977,-79.468955,,,Visible,t,,332177, 2022-11-01 18:47:00
17TPM13-8,46.346944,-79.458539,,,Visible,t,,332181, 2022-11-01 18:47:09
17TPM25-7,46.539680,-79.376379,,,Visible,t,,331609, 2022-10-30 03:59:26
17TPM43-1,46.352456,-79.109322,,,Visible,t,,331787, 2022-10-30 15:22:12
17TPM43-4,46.311123,-79.115578,,,Visible,t,,331576, 2022-10-29 13:54:18
17TPM43-5,46.373273,-79.142788,,,Visible,t,,331777, 2022-10-30 15:21:51
17TPM43-6,46.376321,-79.165492,,,Visible,t,,331800, 2022-10-30 15:22:39
17TPM43-7,46.313770,-79.133190,,,Visible,t,,331304, 2022-10-27 14:34:24
17TPM43-8,46.370435,-79.137657,,,Visible,t,,331805, 2022-10-30 15:22:46
17TPM43-9,46.367985,-79.123205,,,Visible,t,,331252, 2022-10-27 14:33:02
17TPM52-1,46.263447,-78.985124,,,Visible,t,,331575, 2022-10-29 13:54:16
17TPM52-2,46.235065,-78.980781,,,Visible,t,,331794, 2022-10-30 15:22:28
17TPM52-3,46.237259,-78.937341,,,Visible,t,,331813, 2022-10-30 15:23:02
17TPM52-5,46.231193,-78.977072,,,Visible,t,,331769, 2022-10-30 15:21:36
17TPM52-6,46.261569,-79.046960,,,Visible,t,,331262, 2022-10-27 14:33:15
17TPM52-8,46.261793,-78.991336,,,Visible,t,,331808, 2022-10-30 15:22:54
17TPM52-9,46.273229,-79.023170,,,Visible,t,,331281, 2022-10-27 14:33:49
17TPM54-1,46.466212,-78.959431,,,Visible,t,,331569, 2022-10-29 13:38:09
17TPM54-4,46.475444,-78.950736,,,Visible,t,,331566, 2022-10-29 13:38:04
17TPM54-5,46.450913,-78.948883,,,Visible,t,,331556, 2022-10-29 13:37:45
17TPM54-6,46.440686,-78.946234,,,Visible,t,,331768, 2022-10-30 15:21:34
17TPM72-4,46.254026,-78.667259,,,Visible,t,,331547, 2022-10-29 13:37:32
17TPM72-7,46.286265,-78.748483,,,Visible,t,,331798, 2022-10-30 15:22:35
17TPM82-2,46.219234,-78.662990,,,Visible,t,,331180, 2022-10-27 04:02:30
17TPM82-4,46.273619,-78.580662,,,Visible,t,,331656, 2022-10-30 04:39:41
17TPM82-9,46.233406,-78.609771,,,Visible,t,,331217, 2022-10-27 04:03:28
17TPM82-E,46.282180,-78.555789,,,Visible,t,,331652, 2022-10-30 04:39:34
17TPM82-F,46.291730,-78.590575,,,Visible,t,,331683, 2022-10-30 04:40:33
17TPM91-1,46.187921,-78.516613,,,Visible,t,,331786, 2022-10-30 15:22:08
17TPM91-2,46.182259,-78.413971,,,Visible,t,,331210, 2022-10-27 04:03:17
17TPM91-4,46.169991,-78.525258,,,Visible,t,,331694, 2022-10-30 04:41:01
17TPM91-5,46.183365,-78.445912,,,Visible,t,,331551, 2022-10-29 13:37:38
17TPM91-6,46.190919,-78.464198,,,Visible,t,,331565, 2022-10-29 13:38:03
17TPM91-7,46.168182,-78.476333,,,Visible,t,,331680, 2022-10-30 04:40:25
17TPM91-9,46.186145,-78.453118,,,Visible,t,,331552, 2022-10-29 13:37:39
17TPM91-A,46.195469,-78.528080,,,Visible,t,,331681, 2022-10-30 04:40:26
17TPM91-B,46.194961,-78.522076,,,Visible,t,,331649, 2022-10-30 04:39:29
17TPM92-3,46.251071,-78.517226,,,Visible,t,,331567, 2022-10-29 13:38:06
17TPM92-8,46.235086,-78.507273,,,Visible,t,,331561, 2022-10-29 13:37:56
17TQM01-3,46.193526,-78.363480,,,Visible,t,,331226, 2022-10-27 04:03:42
17TQM01-5,46.165187,-78.304614,,,Visible,t,,331200, 2022-10-27 04:03:02
17TQM01-7,46.163608,-78.292295,,,Visible,t,,331179, 2022-10-27 04:02:30
17TQM02-1,46.225158,-78.299331,,,Visible,t,,331803, 2022-10-30 15:22:44
17TQM02-3,46.280223,-78.396317,,,Visible,t,,331534, 2022-10-29 13:27:22
17TQM02-5,46.242679,-78.282891,,,Visible,t,,331628, 2022-10-30 04:11:45
17TQM02-8,46.248458,-78.286705,,,Visible,t,,331634, 2022-10-30 04:11:58
17TQM11-4,46.134017,-78.271233,,,Visible,t,,331792, 2022-10-30 15:22:22
17TQM11-5,46.138572,-78.240529,,,Visible,t,,331797, 2022-10-30 15:22:32
17TQM11-7,46.178740,-78.264783,,,Visible,t,,331542, 2022-10-29 13:27:36
17TQM11-8,46.178814,-78.272398,,,Visible,t,,331532, 2022-10-29 13:27:18
17TQM12-1,46.258216,-78.248400,,,Visible,t,,331788, 2022-10-30 15:22:15
17TQM12-3,46.252100,-78.180280,,,Visible,t,,331626, 2022-10-30 04:11:37
17TQM20-2,46.055634,-78.124229,,,Visible,t,,331774, 2022-10-30 15:21:45
17TQM20-7,46.051238,-78.125155,,,Visible,t,,331770, 2022-10-30 15:21:37
17TQM20-8,46.058663,-78.119430,,,Visible,t,,331795, 2022-10-30 15:22:29
17TQM20-9,46.079658,-78.101148,,,Visible,t,,331636, 2022-10-30 04:12:02
17ULQ18-1,49.484754,-83.567810,,,Visible,t,,332125, 2022-11-01 17:48:01
17ULQ18-2,49.489343,-83.576640,,,Visible,t,,332142, 2022-11-01 17:48:28
17ULQ18-3,49.467808,-83.552236,,,Visible,t,,332114, 2022-11-01 17:47:43
17ULQ18-6,49.474464,-83.557966,,,Visible,t,,332170, 2022-11-01 17:49:14
17ULQ18-7,49.447611,-83.544495,,,Visible,t,,332141, 2022-11-01 17:48:26
17ULQ18-9,49.454346,-83.547065,,,Visible,t,,332136, 2022-11-01 17:48:19
17ULQ18-B,49.481283,-83.555546,,,Visible,t,,332169, 2022-11-01 17:49:12
17ULQ18-Q,49.479862,-83.558386,,,Visible,t,,332157, 2022-11-01 17:48:52
17ULQ38-1,,,,,Visible,t,,332395, 2022-11-03 18:09:29
17ULQ38-2,49.527822,-83.242356,,,Visible,t,,331489, 2022-10-28 15:00:44
17ULQ38-3,,,,,Visible,t,,332401, 2022-11-03 18:09:38
17ULQ38-6,,,,,Visible,t,,332377, 2022-11-03 18:09:00
17ULQ38-8,49.535408,-83.235280,,,Visible,t,,331524, 2022-10-28 15:01:39
17ULQ38-A,,,,,Visible,t,,331480, 2022-10-28 15:00:28
17ULQ38-B,,,,,Visible,t,,331466, 2022-10-28 15:00:06
17ULQ38-C,,,,,Visible,t,,331500, 2022-10-28 15:01:01
17ULQ38-D,,,,,Visible,t,,331442, 2022-10-28 14:59:24
17ULQ38-E,,,,,Visible,t,,331508, 2022-10-28 15:01:13
17ULQ38-F,,,,,Visible,t,,331497, 2022-10-28 15:00:56
17ULQ38-G,,,,,Visible,t,,331451, 2022-10-28 14:59:38
17ULQ38-H,,,,,Visible,t,,331512, 2022-10-28 15:01:19
17ULQ38-I,,,,,Visible,t,,332411, 2022-11-03 18:09:55
17ULQ38-J,,,,,Visible,t,,332398, 2022-11-03 18:09:34
17ULQ38-K,,,,,Visible,t,,332386, 2022-11-03 18:09:14
17ULQ47-2,49.430442,-83.181692,,,Visible,t,,331478, 2022-10-28 15:00:24
17ULQ47-3,49.389164,-83.106768,,,Visible,t,,332113, 2022-11-01 17:23:38
17ULQ47-6,49.413326,-83.125023,,,Visible,t,,331475, 2022-10-28 15:00:19
17ULQ47-7,49.365191,-83.143375,,,Visible,t,,332105, 2022-11-01 17:23:24
17ULQ47-9,49.402865,-83.073402,,,Visible,t,,332383, 2022-11-03 18:09:09
17ULQ47-A,49.387117,-83.126180,,,Visible,t,,332109, 2022-11-01 17:23:32
17ULQ47-B,49.383325,-83.121538,,,Visible,t,,332104, 2022-11-01 17:23:24
17ULQ47-F,49.385205,-83.123548,,,Visible,t,,332106, 2022-11-01 17:23:24
17ULQ47-J,49.382740,-83.125495,,,Visible,t,,332107, 2022-11-01 17:23:25
17ULQ75-3,49.230244,-82.751092,,,Visible,t,,331413, 2022-10-28 14:58:32
17ULQ75-6,49.276362,-82.735250,,,Visible,t,,331490, 2022-10-28 15:00:46
17ULQ75-7,49.213012,-82.721482,,,Visible,t,,331519, 2022-10-28 15:01:31
17ULQ75-8,49.230593,-82.767176,,,Visible,t,,332073, 2022-11-01 17:18:05
17ULQ75-B,49.229215,-82.773102,,,Visible,t,,332037, 2022-11-01 17:17:03
17ULQ75-D,49.229266,-82.769807,,,Visible,t,,332063, 2022-11-01 17:17:46
17ULQ75-F,49.242709,-82.689086,,,Visible,t,,332076, 2022-11-01 17:18:11
17ULQ75-G,49.226963,-82.773296,,,Visible,t,,332042, 2022-11-01 17:17:11
17ULQ92-2,48.975602,-82.369305,,,Visible,t,,332039, 2022-11-01 17:17:08
17ULQ92-4,48.986596,-82.406648,,,Visible,t,,332363, 2022-11-03 17:44:51
17ULQ92-5,48.965393,-82.493837,,,Visible,t,,331457, 2022-10-28 14:59:48
17ULQ92-6,48.969327,-82.487409,,,Visible,t,,331523, 2022-10-28 15:01:37
17ULQ92-8,48.968472,-82.413736,,,Visible,t,,332370, 2022-11-03 17:45:01
17ULQ92-9,48.993480,-82.403520,,,Visible,t,,332371, 2022-11-03 17:45:04
17ULQ92-D,48.976437,-82.476620,,,Visible,t,,331460, 2022-10-28 14:59:52
17ULQ92-E,49.010513,-82.456909,,,Visible,t,,331463, 2022-10-28 14:59:57
17ULQ92-M,48.959299,-82.499010,,,Visible,t,,331510, 2022-10-28 15:01:17
17ULR30-1,49.641061,-83.246557,,,Visible,t,,332172, 2022-11-01 17:49:15
17ULR30-3,49.636285,-83.320827,,,Visible,t,,331430, 2022-10-28 14:59:02
17ULR30-4,49.644039,-83.278736,,,Visible,t,,332385, 2022-11-03 18:09:14
17ULR30-6,49.644495,-83.253143,,,Visible,t,,331449, 2022-10-28 14:59:35
17ULR30-D,49.642741,-83.242007,,,Visible,t,,332122, 2022-11-01 17:47:57
17ULR30-G,49.640522,-83.241393,,,Visible,t,,332143, 2022-11-01 17:48:29
17ULR30-L,49.646096,-83.298421,,,Visible,t,,332430, 2022-11-03 18:10:25
17ULR30-M,49.649338,-83.295554,,,Visible,t,,332380, 2022-11-03 18:09:06
17ULR30-T,49.646848,-83.294980,,,Visible,t,,332420, 2022-11-03 18:10:10
17ULR30-W,49.649038,-83.221487,,,Visible,t,,332381, 2022-11-03 18:09:07
17ULR32-1,49.824760,-83.287927,,,Visible,t,,332392, 2022-11-03 18:09:24
17ULR32-2,49.818325,-83.290349,,,Visible,t,,332402, 2022-11-03 18:09:41
17ULR32-4,49.815411,-83.359805,,,Visible,t,,332400, 2022-11-03 18:09:36
17ULR32-5,49.833576,-83.258999,,,Visible,t,,332132, 2022-11-01 17:48:12
17ULR32-6,49.823903,-83.279377,,,Visible,t,,332391, 2022-11-03 18:09:23
17ULR32-7,49.827468,-83.263178,,,Visible,t,,332119, 2022-11-01 17:47:51
17ULR32-8,49.813385,-83.297275,,,Visible,t,,332403, 2022-11-03 18:09:42
17ULR32-A,49.826574,-83.278947,,,Visible,t,,332412, 2022-11-03 18:09:56
17ULR32-C,49.855384,-83.290041,,,Visible,t,,331507, 2022-10-28 15:01:13
17ULR32-E,49.844027,-83.274301,,,Visible,t,,332156, 2022-11-01 17:48:51
17ULR32-F,49.856444,-83.286905,,,Visible,t,,331469, 2022-10-28 15:00:10
17ULR32-H,49.842572,-83.268195,,,Visible,t,,332148, 2022-11-01 17:48:38
17ULR32-J,49.853548,-83.288243,,,Visible,t,,331428, 2022-10-28 14:58:59
17ULR32-K,49.827359,-83.275646,,,Visible,t,,332126, 2022-11-01 17:48:03
17ULR32-L,49.829430,-83.277343,,,Visible,t,,332431, 2022-11-03 18:10:27
17ULR32-M,49.843731,-83.265078,,,Visible,t,,332164, 2022-11-01 17:49:03
17ULR32-N,49.844916,-83.270225,,,Visible,t,,332144, 2022-11-01 17:48:31
17ULR32-P,49.854749,-83.285295,,,Visible,t,,331445, 2022-10-28 14:59:28
17ULR32-S,49.845967,-83.266629,,,Visible,t,,332149, 2022-11-01 17:48:39
17ULR32-T,49.828583,-83.280654,,,Visible,t,,332419, 2022-11-03 18:10:09
17ULR94-1,50.058491,-82.484855,,,Visible,t,,332120, 2022-11-01 17:47:51
17ULR94-2,50.038505,-82.514795,,,Visible,t,,332134, 2022-11-01 17:48:16
17ULR94-3,50.091060,-82.477096,,,Visible,t,,332173, 2022-11-01 17:49:17
17ULR94-4,50.016989,-82.521754,,,Visible,t,,332129, 2022-11-01 17:48:07
17ULR94-5,50.077035,-82.485778,,,Visible,t,,332116, 2022-11-01 17:47:44
17ULR94-7,50.044218,-82.513285,,,Visible,t,,332167, 2022-11-01 17:49:08
17ULR94-8,50.033216,-82.512716,,,Visible,t,,332162, 2022-11-01 17:49:01
17ULR94-9,50.067512,-82.480662,,,Visible,t,,332121, 2022-11-01 17:47:53
17UMQ07-5,49.452712,-82.261900,,,Visible,t,,332247, 2022-11-02 21:45:21
17UMQ07-6,49.422614,-82.335619,,,Visible,t,,332280, 2022-11-02 21:46:27
17UMQ17-1,49.392063,-82.139211,,,Visible,t,,332298, 2022-11-02 21:47:04
17UMQ17-4,49.384963,-82.153115,,,Visible,t,,332292, 2022-11-02 21:46:51
17UMQ17-5,49.433865,-82.149986,,,Visible,t,,332239, 2022-11-02 21:45:07
17UMQ17-7,49.424731,-82.136741,,,Visible,t,,332244, 2022-11-02 21:45:16
17UMR02-1,49.912476,-82.369116,,,Visible,t,,332031, 2022-11-01 17:16:51
17UMR02-2,49.890899,-82.362909,,,Visible,t,,332049, 2022-11-01 17:17:22
17UMR02-3,49.841892,-82.340056,,,Visible,t,,331477, 2022-10-28 15:00:22
17UMR02-4,49.834832,-82.338470,,,Visible,t,,331481, 2022-10-28 15:00:29
17UMR02-7,49.883406,-82.352912,,,Visible,t,,332058, 2022-11-01 17:17:37
17UMR02-8,49.900838,-82.369720,,,Visible,t,,332083, 2022-11-01 17:18:24
17UMR02-D,49.841653,-82.342817,,,Visible,t,,331499, 2022-10-28 15:01:00
17UMR02-E,49.842847,-82.346133,,,Visible,t,,331461, 2022-10-28 14:59:54
17UMR02-F,49.881032,-82.349769,,,Visible,t,,332020, 2022-11-01 17:16:33
17UMR02-U,49.878557,-82.345288,,,Visible,t,,332016, 2022-11-01 17:16:25
17UMR02-V,,,,,Visible,t,,332365, 2022-11-03 17:44:54
17UMR02-W,,,,,Visible,t,,332352, 2022-11-03 17:44:29
17UMR34-1,50.009960,-81.882920,,,Visible,t,,332103, 2022-11-01 17:23:18
17UMR34-2,,,,,Visible,t,,332111, 2022-11-01 17:23:33
17UMR34-5,,,,,Visible,t,,331425, 2022-10-28 14:58:55
17UMR34-A,,,,,Visible,t,,332416, 2022-11-03 18:10:03
17UMR34-B,,,,,Visible,t,,332432, 2022-11-03 18:10:29
17UMR34-C,,,,,Visible,t,,332393, 2022-11-03 18:09:27
17UMR34-D,,,,,Visible,t,,332436, 2022-11-03 18:10:36
17UMR34-E,,,,,Visible,t,,332418, 2022-11-03 18:10:07
17UMR34-F,,,,,Visible,t,,331454, 2022-10-28 14:59:44
17UMR34-G,,,,,Visible,t,,331496, 2022-10-28 15:00:54
17UMR53-2,49.971434,-81.571362,,,Visible,t,,332350, 2022-11-03 17:44:22
17UMR53-3,49.948786,-81.641875,,,Visible,t,,332041, 2022-11-01 17:17:09
17UMR53-7,49.960470,-81.633637,,,Visible,t,,332071, 2022-11-01 17:18:03
17UMR53-A,49.958388,-81.636064,,,Visible,t,,332043, 2022-11-01 17:17:13
17UMR53-B,49.959820,-81.638996,,,Visible,t,,332081, 2022-11-01 17:18:19
17UMR53-C,49.945057,-81.652558,,,Visible,t,,331486, 2022-10-28 15:00:37
17UMR53-J,49.926702,-81.664835,,,Visible,t,,331432, 2022-10-28 14:59:06
17UMR53-S,49.942139,-81.646762,,,Visible,t,,331415, 2022-10-28 14:58:35
17UMR60-1,49.697442,-81.500460,,,Visible,t,,332413, 2022-11-03 18:10:00
17UMR60-3,49.715387,-81.504376,,,Visible,t,,332376, 2022-11-03 18:08:59
17UMR60-4,49.711418,-81.498703,,,Visible,t,,332434, 2022-11-03 18:10:34
17UMR60-8,49.706635,-81.498196,,,Visible,t,,332422, 2022-11-03 18:10:13
17UMR60-A,49.668177,-81.522097,,,Visible,t,,331439, 2022-10-28 14:59:19
17UMR60-C,49.667636,-81.518308,,,Visible,t,,331408, 2022-10-28 14:58:23
17UMR60-D,49.716054,-81.512248,,,Visible,t,,332387, 2022-11-03 18:09:17
17UMR60-L,49.714856,-81.508684,,,Visible,t,,332426, 2022-11-03 18:10:19
17UMR60-N,49.666366,-81.524711,,,Visible,t,,331424, 2022-10-28 14:58:53
17UMR60-U,,,,,Visible,t,,332086, 2022-11-01 17:18:28
17UMR60-W,,,,,Visible,t,,332044, 2022-11-01 17:17:15
17UNR50-1,49.702142,-80.255927,,,Visible,t,,475173, 2023-03-26 17:17:45
17UNR50-2,49.685630,-80.266147,,,Visible,t,,475147, 2023-03-26 17:17:07
17UNR50-3,49.709653,-80.249099,,,Visible,t,,475172, 2023-03-26 17:17:44
17UNR50-4,49.695256,-80.302831,,,Visible,t,,475140, 2023-03-26 17:16:54
17UNR50-5,49.691378,-80.290754,,,Visible,t,,475149, 2023-03-26 17:17:11
17UNR50-6,49.662462,-80.282348,,,Visible,t,,475182, 2023-03-26 17:18:01
17UNR50-7,49.652668,-80.275399,,,Visible,t,,475158, 2023-03-26 17:17:23
17UNR50-8,49.677548,-80.279783,,,Visible,t,,475148, 2023-03-26 17:17:09
17UNR50-9,49.716622,-80.248881,,,Visible,t,,475159, 2023-03-26 17:17:26
17UNR50-C,49.709177,-80.258982,,,Visible,t,,475169, 2023-03-26 17:17:40
17UNR50-R,49.671445,-80.271890,,,Visible,t,,475130, 2023-03-26 17:16:41
17UNR50-Y,,,,,Visible,t,,475134, 2023-03-26 17:16:47
17UNR50-Z,,,,,Visible,t,,475171, 2023-03-26 17:17:44
17UNR51-1,49.795700,-80.226566,,,Visible,t,,475162, 2023-03-26 17:17:30
17UNR51-2,49.765568,-80.236016,,,Visible,t,,475151, 2023-03-26 17:17:13
17UNR51-3,49.760302,-80.217910,,,Visible,t,,475142, 2023-03-26 17:17:00
17UNR51-4,49.770355,-80.230914,,,Visible,t,,475184, 2023-03-26 17:18:03
17UNR51-5,49.752613,-80.199681,,,Visible,t,,475152, 2023-03-26 17:17:15
17UNR51-6,49.753828,-80.238519,,,Visible,t,,475179, 2023-03-26 17:17:57
17UNR51-7,49.787063,-80.224981,,,Visible,t,,475150, 2023-03-26 17:17:12
17UNR51-8,49.782314,-80.227654,,,Visible,t,,475181, 2023-03-26 17:17:58
17UNR51-9,49.746986,-80.193680,,,Visible,t,,475138, 2023-03-26 17:16:53
17UNR51-A,49.811513,-80.228010,,,Visible,t,,475175, 2023-03-26 17:17:51
18TUQ52-B,44.485539,-76.774323,,,Visible,t,,332001, 2022-11-01 13:37:32
18TUQ52-C,44.500971,-76.773106,,,Visible,t,,332000, 2022-11-01 13:37:26
18TUQ52-D,44.457740,-76.778320,,,Visible,t,,332004, 2022-11-01 13:37:35
18TUQ89-6,45.125742,-76.458114,,,Visible,t,,475293, 2023-03-28 18:55:41
18TVQ55-1,44.735055,-75.594612,,,Visible,t,,238551, 2022-07-06 19:04:18
18TVQ55-2,44.715688,-75.507562,,,Visible,t,,238553, 2022-07-06 19:04:34
18TVQ55-3,44.718343,-75.583027,,,Visible,t,,238547, 2022-07-06 19:03:33
